"DateTime,""Price"""
2025-05-08 00:00:00,0.40726124938539726
2025-05-09 00:00:00,0.4100081405381974
2025-05-10 00:00:00,0.4128608921578018
2025-05-11 00:00:00,0.42132271810025934
2025-05-12 00:00:00,0.41715118970872056
2025-05-13 00:00:00,0.4225637105599487
2025-05-14 00:00:00,0.4199261399219987
2025-05-15 00:00:00,0.4199820588236193
2025-05-16 00:00:00,0.41842206501721374
2025-05-17 00:00:00,0.41678745852748833
2025-05-18 00:00:00,0.41843015467366
2025-05-19 00:00:00,0.4182533439690784
2025-05-20 00:00:00,0.41478399425130186
2025-05-21 00:00:00,0.4290914209999396
2025-05-22 00:00:00,0.4364174745454968
2025-05-23 00:00:00,0.4273823822614296
2025-05-24 00:00:00,0.4193798227299057
2025-05-25 00:00:00,0.4127370071667256
